Code,Description,ReferenceManufactures,productcode,ProductGUID,bodega_origen,bodega_destino,periodos_consignacion,periodos_sin_asignar,cantidad_disponible,cantidad_negativa,cantidad_a_trasladar,cantidad_pendiente,estado
01010100,CAMISA MANGA LARGA BLANCA XXS,LEKAMP SAS,126258,684b37f8-9903-4414-8db8-9043fe181729,CONSIG01 - Inventario en consignación,Sin asignar,202511,202511,3.0,1.0,1.0,0.0,completo
01010101,CAMISA MANGA LARGA BLANCA XS,LEKAMP SAS,91675,2ba642a3-3e85-4af9-9c7c-c2ae581b5c5f,CONSIG01 - Inventario en consignación,Sin asignar,202509,202509,3.0,1.0,1.0,0.0,completo
01010102,CAMISA MANGA LARGA BLANCA S,LEKAMP SAS,91676,109a25b1-036e-4433-9a10-0ca591277e1a,CONSIG01 - Inventario en consignación,Sin asignar,202511,202601,3.0,2.0,2.0,0.0,completo
01010103,CAMISA MANGA LARGA BLANCA M,LEKAMP SAS,91677,69d22486-1c94-463d-b957-b9c35cd4f56f,CONSIG01 - Inventario en consignación,Sin asignar,202511,202601,3.0,1.0,1.0,0.0,completo
01010104,CAMISA MANGA LARGA BLANCA L,LEKAMP SAS,91678,c928495d-283d-4a3a-a2cd-0886a85a8609,CONSIG01 - Inventario en consignación,Sin asignar,202511,202602,6.0,3.0,3.0,0.0,completo
01010105,CAMISA MANGA LARGA BLANCA XL,LEKAMP SAS,91679,521b3583-6064-4618-a38d-38744dec1690,CONSIG01 - Inventario en consignación,Sin asignar,202511,202512,3.0,1.0,1.0,0.0,completo
01010106,CAMISA MANGA LARGA BLANCA XXL,LEKAMP SAS,91681,f4b27012-0bac-4831-9350-d4f8e5931cbf,CONSIG01 - Inventario en consignación,Sin asignar,202510,202510,5.0,2.0,2.0,0.0,completo
01010202,CAMISA MANGA LARGA AZUL S,LEKAMP SAS,91684,308ebc7c-5453-4a07-a28b-15869e4e09ea,CONSIG01 - Inventario en consignación,Sin asignar,202511,202511,2.0,1.0,1.0,0.0,completo
01010203,CAMISA MANGA LARGA AZUL M,LEKAMP  SAS,91685,6650742c-b80d-4271-8317-bb15d0ecc02d,CONSIG01 - Inventario en consignación,Sin asignar,202509,202512,3.0,2.0,2.0,0.0,completo
01010204,CAMISA MANGA LARGA AZUL L,LEKAMP SAS,91686,96022a4e-2b47-4c2b-a019-78430267c0e4,CONSIG01 - Inventario en consignación,Sin asignar,202511,202511,4.0,2.0,2.0,0.0,completo
01010205,CAMISA MANGA LARGA AZUL XL,LEKAMP SAS,91687,0e464d98-19a7-4b2b-be1a-a481acd2bb1f,CONSIG01 - Inventario en consignación,Sin asignar,202507,202507,2.0,1.0,1.0,0.0,completo
01010301,CAMISA MANGA LARGA CAQUI XS,LEKAMP SAS,91689,cad3271c-2a63-4078-ad55-666671d89cf6,CONSIG01 - Inventario en consignación,Sin asignar,202511,202511,3.0,1.0,1.0,0.0,completo
01010303,CAMISA MANGA LARGA CAQUI M,LEKAMP SAS,91691,80e9673a-5816-46b5-89d8-402d4000893a,CONSIG01 - Inventario en consignación,Sin asignar,202511,202602,3.0,2.0,2.0,0.0,completo
01010304,CAMISA MANGA LARGA CAQUI L,LEKAMP SAS,91692,21dbb4b1-a4a8-42e6-aae7-e8bf940290f8,CONSIG01 - Inventario en consignación,Sin asignar,202511,202602,4.0,4.0,4.0,0.0,completo
01010307,CAMISA MANGA LARGA CAQUI XXXL,LEKAMP SAS,91695,a764127f-b6ae-406e-b4ea-996389e85c8a,CONSIG01 - Inventario en consignación,Sin asignar,202508,202510,2.0,1.0,1.0,0.0,completo
01010401,CAMISA MANGA LARGA GRIS XS,LEKAMP SAS,91696,a708664c-68c1-4fa6-b881-f79bdde62f32,CONSIG01 - Inventario en consignación,Sin asignar,202511,202511,2.0,1.0,1.0,0.0,completo
01010402,CAMISA MANGA LARGA GRIS S,LEKAMP SAS,91697,b9890cf8-7f21-4be7-8e5d-d387ed2cec5c,CONSIG01 - Inventario en consignación,Sin asignar,202511,202601,3.0,2.0,2.0,0.0,completo
01010404,CAMISA MANGA LARGA GRIS L,LEKAMP SAS,91699,87ac6a71-87ee-4a75-9bb0-609828bec32b,CONSIG01 - Inventario en consignación,Sin asignar,202511,202602,4.0,3.0,3.0,0.0,completo
01010502,CAMISA MANGA LARGA VERDE S,LEKAMP SAS,91703,2a676042-298b-4147-9931-b1398a138cc4,CONSIG01 - Inventario en consignación,Sin asignar,202511,202512,2.0,1.0,1.0,0.0,completo
01010503,CAMISA MANGA LARGA VERDE M,LEKAMP SAS,91704,b4473c7d-9e0c-4af1-be34-23c19678ceaf,CONSIG01 - Inventario en consignación,Sin asignar,202511,202512,7.0,6.0,6.0,0.0,completo
01010504,CAMISA MANGA LARGA VERDE L,LEKAMP SAS,91705,fe1b7aab-ec84-4fb1-a82b-92d3fae24805,CONSIG01 - Inventario en consignación,Sin asignar,202511,202601,6.0,5.0,5.0,0.0,completo
01010506,CAMISA MANGA LARGA VERDE XXL,LEKAMP SAS,91707,a6c6d464-6d6d-4696-908b-16ce9da53a9b,CONSIG01 - Inventario en consignación,Sin asignar,202509,202509,3.0,1.0,1.0,0.0,completo
01010605,CAMISA MANGA LARGA NEGRA XL,LEKAMP SAS,91916,22987a7a-9e3b-4ea2-93d3-fa714dcf7487,CONSIG01 - Inventario en consignación,Sin asignar,202511,202511,2.0,1.0,1.0,0.0,completo
01010702,CAMISA MANGA LARGA CELESTE S,LEKAMP SAS,91920,2132eb76-e759-43ab-83b5-98d0edc8a109,CONSIG01 - Inventario en consignación,Sin asignar,202511,202511,2.0,1.0,1.0,0.0,completo
01010703,CAMISA MANGA LARGA CELESTE M,LEKAMP SAS,91921,ff864e56-dcb2-4541-a74a-d21dfb4465d3,CONSIG01 - Inventario en consignación,Sin asignar,202511,202601,4.0,3.0,3.0,0.0,completo
01010704,CAMISA MANGA LARGA CELESTE L,LEKAMP SAS,91922,2acb6024-0a33-4e19-bd45-6d2c1016d14f,CONSIG01 - Inventario en consignación,Sin asignar,202511,202512,3.0,2.0,2.0,0.0,completo
01010802,CAMISA MANGA LARGA CONCRETO S,LEKAMP SAS,91926,e14eed20-6ed8-4241-b488-dff38de93daa,CONSIG01 - Inventario en consignación,Sin asignar,202511,202603,2.0,2.0,2.0,0.0,completo
01010803,CAMISA MANGA LARGA CONCRETO M,LEKAMP SAS,91927,524393df-99e0-4207-abd7-125be4b6a275,CONSIG01 - Inventario en consignación,Sin asignar,202511,202602,3.0,3.0,3.0,0.0,completo
01010804,CAMISA MANGA LARGA CONCRETO L,LEKAMP SAS,91928,878e355a-1ab6-4e9b-9448-3121c1b135f4,CONSIG01 - Inventario en consignación,Sin asignar,202511,202511,3.0,1.0,1.0,0.0,completo
01020103,CAMISA MANGA CORTA BLANCA M,LEKAMP SAS,91932,f5aeb608-6419-4e0b-b6f9-2e4f96a252e4,CONSIG01 - Inventario en consignación,Sin asignar,202507,202507,2.0,1.0,1.0,0.0,completo
01020105,CAMISA MANGA CORTA BLANCA XL,LEKAMP SAS,91934,c7b400b0-ceae-4903-b202-7549b42b778d,CONSIG01 - Inventario en consignación,Sin asignar,202511,202511,2.0,1.0,1.0,0.0,completo
01020106,CAMISA MANGA CORTA BLANCA XXL,LEKAMP SAS,91935,1623994f-74a3-4079-9f4a-1e673b7f132e,CONSIG01 - Inventario en consignación,Sin asignar,202507,202510,2.0,1.0,1.0,0.0,completo
01020301,CAMISA MANGA CORTA CAQUI XS,LEKAMP SAS,91944,157bc021-7702-4758-b302-8b8773e9ecf5,CONSIG01 - Inventario en consignación,Sin asignar,202511,202602,4.0,2.0,2.0,0.0,completo
01020402,CAMISA MANGA CORTA GRIS S,LEKAMP SAS,91952,94389cb1-f5ad-40b6-b7ad-81fa6f8fc7f8,CONSIG01 - Inventario en consignación,Sin asignar,202507,202602,2.0,1.0,1.0,0.0,completo
01020501,CAMISA MANGA CORTA VERDE XS,LEKAMP SAS,91958,056cecb0-02ef-4c6d-939d-e6abaf23c9f1,CONSIG01 - Inventario en consignación,Sin asignar,202506,202512,1.0,1.0,1.0,0.0,completo
01020503,CAMISA MANGA CORTA VERDE M,LEKAMP SAS,91960,d9abf418-02ff-400b-a245-a4b66bee9562,CONSIG01 - Inventario en consignación,Sin asignar,202511,202511,2.0,1.0,1.0,0.0,completo
01020504,CAMISA MANGA CORTA VERDE L,LEKAMP SAS,91961,5650132d-4bd2-43e7-9333-ef22f8a43057,CONSIG01 - Inventario en consignación,Sin asignar,202511,202511,2.0,1.0,1.0,0.0,completo
01020505,CAMISA MANGA CORTA VERDE XL,LEKAMP SAS,91962,498fe85e-a361-49ee-a73a-2bcf31354b4e,CONSIG01 - Inventario en consignación,Sin asignar,202511,202511,2.0,1.0,1.0,0.0,completo
01020602,CAMISA MANGA CORTA NEGRA S,LEKAMP SAS,91966,f196c2ef-ebb6-40af-8cad-5a6ad2b14335,CONSIG01 - Inventario en consignación,Sin asignar,202506,202512,1.0,1.0,1.0,0.0,completo
01020702,CAMISA MANGA CORTA CELESTE S,LEKAMP SAS,91972,f2680ff9-7174-4871-a890-bae699f6e644,CONSIG01 - Inventario en consignación,Sin asignar,202507,202510,2.0,1.0,1.0,0.0,completo
01020706,CAMISA MANGA CORTA CELESTE XXL,LEKAMP SAS,91976,32e15150-495e-4643-87da-3730758b8ee0,CONSIG01 - Inventario en consignación,Sin asignar,202506,202512,1.0,1.0,1.0,0.0,completo
1001,SAN JUAN TAFETÁN 15 X 15,ARBIF,23364,8804e84c-9390-45a0-acb8-7ac4e21fe219,CONSIG01 - Inventario en consignación,Sin asignar,202512,202602,3.0,3.0,3.0,0.0,completo
1010603,CAMISA MANGA LARGA NEGRA M,LEKAMP SAS,91914,72cdb6e0-b7f4-4a03-b0c2-49ccec6c030b,CONSIG01 - Inventario en consignación,Sin asignar,202506,202510,1.0,1.0,1.0,0.0,completo
1100,SAN JUAN BARRIL ENEA TRENZA 15X15,ARBIF,139134,a9776825-2e58-4045-a12f-51dca2c6a60c,CONSIG01 - Inventario en consignación,Sin asignar,202512,202512,1.0,1.0,1.0,0.0,completo
1120,SAN JUAN FRUTERO CUADROS 25X12,ARBIF,24062,fd45c596-808c-46da-8f78-cecb71f08623,CONSIG01 - Inventario en consignación,Sin asignar,202509,202512,1.0,1.0,1.0,0.0,completo
1131,SAN JUAN FRUTERO ENEA 35X12,ARBIF,125754,14221a41-e6fb-4307-a2c9-fa6b6cd83ca1,CONSIG01 - Inventario en consignación,Sin asignar,202512,202602,2.0,2.0,2.0,0.0,completo
1140,SAN JUAN FRUTERO NUDOS 25X12,ARBIF,24060,28ba8d1c-542c-4f7c-b82c-971a715b2bee,CONSIG01 - Inventario en consignación,Sin asignar,202509,202512,1.0,1.0,1.0,0.0,completo
1141,SAN JUAN FRUTERO NUDOS 35X12,ARBIF,24063,f890d7e5-e5cf-4ec5-a1ee-4e2bd4ac383b,CONSIG01 - Inventario en consignación,Sin asignar,202512,202512,2.0,2.0,2.0,0.0,completo
1190,SAN JUAN BANDEJA 20X40 MADERA CUADROS,ARBIF,125758,704040f7-e903-4462-83a8-9a4920c633a3,CONSIG01 - Inventario en consignación,Sin asignar,202509,202511,1.0,1.0,1.0,0.0,completo
1192,SAN JUAN BANDEJA 20X40 CUADROS,ARBIF,125759,826deddb-0cdc-4254-8597-5d80250f608e,CONSIG01 - Inventario en consignación,Sin asignar,202512,202602,3.0,2.0,2.0,0.0,completo
12190900000400,BUTACO CUBICO 65 CM SINTETICO,TUCURINCA CONS,77424,9ee89203-14bf-4b60-8fe6-64e4c724f6fe,CONSIG01 - Inventario en consignación,Sin asignar,202504,202506,6.0,3.0,3.0,0.0,completo
13770000000300,LAMPARA MINI ZINTO CORDON CIENAGUERO,TUCURINCA CONS,64264,05c21e77-ab92-4afe-a94a-ced6b8a64332,CONSIG01 - Inventario en consignación,Sin asignar,202503,202503,2.0,2.0,2.0,0.0,completo
15080800000400,MESA BELLAVISTA 50 CM SINTETICO,TUCURINCA CONS,64263,4fd26d5b-739f-4e12-b907-5a71b34be296,CONSIG01 - Inventario en consignación,Sin asignar,202503,202510,4.0,4.0,4.0,0.0,completo
16550000000300,MUEBLE PERCHERO PIO PIO CORDON CIENAGUERO,TUCURINCA CONS,64265,2c96cef9-6086-4925-9d0a-4789a7fdd0cb,CONSIG01 - Inventario en consignación,Sin asignar,202504,202507,3.0,2.0,2.0,0.0,completo
18530000010803,POLTRONA NT [TAPIZADO] ROBLE TELA EXTERIOR CORDON CIENAGUERO,TUCURINCA CONS,64261,19827c3a-ce9d-415b-8b19-d115161703c4,CONSIG01 - Inventario en consignación,Sin asignar,202505,202506,3.0,2.0,2.0,0.0,completo
19701800000400,SILLA TEYUNA SINTETICO BRAZOS TEJIDOS,TUCURINCA,76242,cd7d0ae8-77da-468a-aaae-72d133468886,CONSIG01 - Inventario en consignación,Sin asignar,202501,202502,4.0,4.0,4.0,0.0,completo
199,Cojines en lino con medida de 50x 50 cm,Obra Negra,76959,6953d4d5-7310-4e0e-9a17-ca5bd18b9457,CONSIG01 - Inventario en consignación,Sin asignar,202508,202509,4.0,1.0,1.0,0.0,completo
200408-OS,MATERA ALEM  / CONCRETO OSCURO,FORA,76967,a2f55b09-2d9b-4d34-b4ac-2faef867f161,CONSIG01 - Inventario en consignación,Sin asignar,202502,202502,5.0,4.0,4.0,0.0,completo
200611LUZ,MATERA MAO LISA CONCRETO LUZ,FORA,78362,87bbf280-132d-4c3a-8889-8d362689f877,CONSIG01 - Inventario en consignación,Sin asignar,202506,202506,1.0,1.0,1.0,0.0,completo
201008,MATERA BALAIO ORBIT  / ARENA,FORA,76961,3532802f-292b-4b13-82ba-c24db0a5be1f,CONSIG01 - Inventario en consignación,Sin asignar,202505,202505,2.0,1.0,1.0,0.0,completo
201009-AR,MATERA TARSILA  / ARENA,FORA,76964,337d6ee6-9898-49e8-9134-5e4541afd6b9,CONSIG01 - Inventario en consignación,Sin asignar,202505,202505,2.0,1.0,1.0,0.0,completo
201010,MATERA BALAIO  / CONCRETO OSCRURO,FORA,76962,718d4a1e-244f-43ac-87f0-8919aae2d9d0,CONSIG01 - Inventario en consignación,Sin asignar,202505,202505,2.0,1.0,1.0,0.0,completo
201010-AR,MATERA BALAIO  / ARENA,FORA,76963,3478bef9-6362-448e-b127-b0a40e8ac4e9,CONSIG01 - Inventario en consignación,Sin asignar,202505,202505,2.0,1.0,1.0,0.0,completo
201307OSCURO,DIAMANTE CATTLEYA CONCRETO OSCURO,FORA,78363,505eec55-31b1-477a-a771-61c7acef728a,CONSIG01 - Inventario en consignación,Sin asignar,202512,202512,1.0,1.0,1.0,0.0,completo
2020,BANDEJA PEQUEÑA CAMBUR 30X20X10,ARBIF,29017,0b9ad276-31de-403f-8f04-e0b0c52800ee,CONSIG01 - Inventario en consignación,Sin asignar,202512,202603,2.0,1.0,1.0,0.0,completo
20641800000400,TUMBONA  TUCURINCA BRAZOS TEJIDOS,TUCURINCA CONS,64262,439ba1ce-6696-4fa1-b0c9-c309313f0b46,CONSIG01 - Inventario en consignación,Sin asignar,202502,202503,2.0,2.0,2.0,0.0,completo
300JARRONJARRA,JARRON JARRA,OBRA NEGRA,115137,063d890e-6687-45d2-b4fb-45fdde168a53,CONSIG01 - Inventario en consignación,Sin asignar,202509,202511,2.0,1.0,1.0,0.0,completo
301,JARRON NAN,OBRA NEGRA,91814,4e1abb9d-26e4-496e-9140-2aaabcf3cfa8,CONSIG01 - Inventario en consignación,Sin asignar,202502,202512,1.0,1.0,1.0,0.0,completo
301JARRONPLANO,JARRON PLANO,OBRA NEGRA,115136,f3575ae2-7ff6-466f-905e-a7379837afe8,CONSIG01 - Inventario en consignación,Sin asignar,202509,202509,1.0,1.0,1.0,0.0,completo
302-J,JARRON TERRACOTA,OBRA NEGRA,115138,17af428a-6a55-49ce-8539-dc6fd08980db,CONSIG01 - Inventario en consignación,Sin asignar,202509,202512,1.0,1.0,1.0,0.0,completo
303,JARRON OVALO,OBRA NEGRA,91816,a31de1ac-6045-4362-acea-227822fd70b5,CONSIG01 - Inventario en consignación,Sin asignar,202502,202512,1.0,1.0,1.0,0.0,completo
303JARRONMADRID,JARRON MADRID,OBRA NEGRA,115139,7cd633c9-db3c-4608-9448-7e9703322560,CONSIG01 - Inventario en consignación,Sin asignar,202509,202509,1.0,1.0,1.0,0.0,completo
304-J,JARRON LARGO,OBRA NEGRA,115140,a991d798-b195-46a6-b79f-fded0c094497,CONSIG01 - Inventario en consignación,Sin asignar,202509,202512,1.0,1.0,1.0,0.0,completo
305,JARRON BOMBA,OBRA NEGRA,91818,864d98d7-0ef3-4b8c-8527-e90374fab247,CONSIG01 - Inventario en consignación,Sin asignar,202502,202508,1.0,1.0,1.0,0.0,completo
306-J,JARRON GOTA CON HILO,OBRA NEGRA,115142,1cb9bd23-5e29-4a02-a142-b87cfd50daa4,CONSIG01 - Inventario en consignación,Sin asignar,202509,202512,1.0,1.0,1.0,0.0,completo
307-J,JARRON MOSCU CON HILO,OBRA NEGRA,115143,34d8228b-40e5-4edb-9140-f79d8e8fb43b,CONSIG01 - Inventario en consignación,Sin asignar,202509,202512,2.0,2.0,2.0,0.0,completo
3072,SANDONA 15X15 CUADROS BLANCO Y CAFE,ARBIF,139126,b35290e9-1757-4dfa-8c28-2519853821f8,CONSIG01 - Inventario en consignación,Sin asignar,202512,202602,1.0,1.0,1.0,0.0,completo
308-JARRONOREJASCONHILO,JARRON OREJAS CON HILO,OBRA NEGRA,115135,d80690c1-1804-4cc4-b28b-2f0eef2c7b9b,CONSIG01 - Inventario en consignación,Sin asignar,202509,202509,1.0,1.0,1.0,0.0,completo
3183,VISERA SANDONA BEIGE,ARBIF,125772,d84969ac-5425-4268-aba5-4a55568bfd5d,CONSIG01 - Inventario en consignación,Sin asignar,202509,202511,2.0,1.0,1.0,0.0,completo
3202,SANDONA FRUTERO VINOTINTO Y BLANCO,ARBIF,125775,2a734b6a-cd4d-40a4-be70-8bc611e8295f,CONSIG01 - Inventario en consignación,Sin asignar,202509,202512,1.0,1.0,1.0,0.0,completo
3203,SANDONA FRUTERO CAFÉ Y BLANCO,ARBIF,125776,cba2d014-b7f4-49b1-ab6a-fa66086f3c8e,CONSIG01 - Inventario en consignación,Sin asignar,202509,202512,1.0,1.0,1.0,0.0,completo
4002,BARI 15X15 MORENO TINTURADO,ARBIF,125799,7c9fb238-6cfd-4027-88bb-f884177df018,CONSIG01 - Inventario en consignación,Sin asignar,202509,202511,1.0,1.0,1.0,0.0,completo
4003,BARI 15X15 MORENO NATURAL,ARBIF,29014,d765bced-e77b-474d-8d21-308048cb6c29,CONSIG01 - Inventario en consignación,Sin asignar,202512,202512,2.0,2.0,2.0,0.0,completo
4031,BARI 15X15 MORENO NATURAL Y BLANCO,ARBIF,63749,d541b06e-7fef-4058-ac8d-bd9ef7b54e10,CONSIG01 - Inventario en consignación,Sin asignar,202512,202602,2.0,2.0,2.0,0.0,completo
4626,BARI MOCHILA ABANICO MORENO NATURAL,ARBIF,125807,bb50b0d0-103d-4ebd-955a-8219fb7abaa2,CONSIG01 - Inventario en consignación,Sin asignar,202509,202602,1.0,1.0,1.0,0.0,completo
4627,BARI MOCHILA ABANICO VERDE OLIVO,ARBIF,125813,4e98e2ca-81d5-4a15-91e4-2a665cc1849a,CONSIG01 - Inventario en consignación,Sin asignar,202509,202512,1.0,1.0,1.0,0.0,completo
4633,BARI MOCHILA ABANICO MORENO TINTURADO Y DORADO,ARBIF,125810,9ad23489-7fae-48bb-ba44-2e086b9a22ad,CONSIG01 - Inventario en consignación,Sin asignar,202512,202512,2.0,2.0,2.0,0.0,completo
4634,BARI MOCHILA ABANICO OCRE Y DORADO,ARBIF,125809,669dfb57-9233-4b80-a378-6df0e52d2352,CONSIG01 - Inventario en consignación,Sin asignar,202512,202512,2.0,2.0,2.0,0.0,completo
4635,BARI MOCHILA ABANICO OCRE,ARBIF,125812,f4cdce29-a391-4343-a8e3-6042b6ad3c20,CONSIG01 - Inventario en consignación,Sin asignar,202509,202512,1.0,1.0,1.0,0.0,completo
4646,BARI MOCHILA CILINDRO MORENO TINTURADO Y DORADO,ARBIF,125805,6ed5a94b-c3ea-42a3-92fc-9e74d7b3ad4a,CONSIG01 - Inventario en consignación,Sin asignar,202512,202602,2.0,2.0,2.0,0.0,completo
4647,BARI MOCHILA CILINDRO OCRE Y DORADO,ARBIF,125806,46c26484-97a7-480c-bee7-8380042020d2,CONSIG01 - Inventario en consignación,Sin asignar,202512,202512,2.0,2.0,2.0,0.0,completo
4649,BARI MOCHILA CILINDRO VINOTINTO OSCURO,ARBIF,125802,4098e398-0730-44ff-96ec-fa8bebab9d25,CONSIG01 - Inventario en consignación,Sin asignar,202509,202512,1.0,1.0,1.0,0.0,completo
4663-B,BARI 15X15 VERDE OLIVO,ARBIF,139130,8a3a7fdb-0dde-44e0-9dc0-0e8479774999,CONSIG01 - Inventario en consignación,Sin asignar,202512,202512,1.0,1.0,1.0,0.0,completo
4801,BARI PANERA CON TAPA VERDE OLIVO,ARBIF,125777,d6597c00-4ede-4ef4-8b37-769331fce779,CONSIG01 - Inventario en consignación,Sin asignar,202509,202512,1.0,1.0,1.0,0.0,completo
4822,BARI PANERA GRANDE CAFE,ARBIF,62092,ff9c2ec8-83ee-40f7-bd8a-b9787f2a63db,CONSIG01 - Inventario en consignación,Sin asignar,202509,202512,1.0,1.0,1.0,0.0,completo
4845,BARI PANERA PEQUEÑA VERDE OLIVO,ARBIF,125781,3b055681-8fa1-4e7d-be8c-b4ecd8385674,CONSIG01 - Inventario en consignación,Sin asignar,202509,202512,1.0,1.0,1.0,0.0,completo
4899,BARI SERVILLETERO MORENO NATURAL,ARBIF,23396,86d3cfc5-6427-4e68-95a4-8ed3ff3a559e,CONSIG01 - Inventario en consignación,Sin asignar,202512,202602,24.0,12.0,12.0,0.0,completo
4900,BARI INDIVIDUAL ABANICO OCRE Y MORENO NAT,ARBIF,23392,4bae9cbd-bb21-49b0-9b83-6a7211726ba7,CONSIG01 - Inventario en consignación,Sin asignar,202512,202603,12.0,10.0,10.0,0.0,completo
4903,BARI INDIVIDUAL ABANICO MORENO NATURAL,ARBIF,23393,322a78de-a809-4a9e-9464-5e2a9b00571f,CONSIG01 - Inventario en consignación,Sin asignar,202509,202602,8.0,2.0,2.0,0.0,completo
4904,BARI INDIVIDUAL ABANICO AZUL M,ARBIF,125798,3999145a-7699-473f-b844-248d60230eaa,CONSIG01 - Inventario en consignación,Sin asignar,202512,202602,12.0,6.0,6.0,0.0,completo
4940,BARI INDIVIDUAL TRENZA OCRE,ARBIF,125787,80943c41-0aa8-4391-9e5f-6880b35dcf72,CONSIG01 - Inventario en consignación,Sin asignar,202509,202509,4.0,3.0,3.0,0.0,completo
4941,BARI INDIVIDUAL TRENZA AZUL,ARBIF,125788,d7981e94-d29f-4da7-bd75-fbc9a6481527,CONSIG01 - Inventario en consignación,Sin asignar,202509,202512,12.0,4.0,4.0,0.0,completo
4942,BARI INDIVIDUAL TRENZA MORENO NATURAL,ARBIF,125789,75c6bd9a-f4f3-4eb0-bcc7-d3822fd5fe87,CONSIG01 - Inventario en consignación,Sin asignar,202512,202512,18.0,3.0,3.0,0.0,completo
4943,BARI INDIVIDUAL TRENZA VERDE OLIVO,ARBIF,23390,502544e0-5ae8-4cd5-8856-9464eddee9a9,CONSIG01 - Inventario en consignación,Sin asignar,202512,202512,14.0,4.0,4.0,0.0,completo
4960,BARI INDIVIDUAL FLECOS VERDE,ARBIF,23388,de6b6396-ba1b-4ec1-813e-a95e28b0798d,CONSIG01 - Inventario en consignación,Sin asignar,202509,202602,10.0,10.0,10.0,0.0,completo
4996,BARI PORTAVASOS TRENZA AZUL M,ARBIF,139120,bf567c09-a302-4a33-9228-a7e108530717,CONSIG01 - Inventario en consignación,Sin asignar,202512,202512,6.0,6.0,6.0,0.0,completo
601,VELA GRANDE RAYAS,OBRA NEGRA,139767,99c00594-b112-4365-92c9-d6c5cd9b2d93,CONSIG01 - Inventario en consignación,Sin asignar,202512,202602,4.0,2.0,2.0,0.0,completo
602,VELA PEQUEÑA RAYAS,OBRA NEGRA,139768,f4c847c7-c0da-42c3-85c7-b9d196cb8137,CONSIG01 - Inventario en consignación,Sin asignar,202512,202602,4.0,2.0,2.0,0.0,completo
603,VELA CIRCULAR,OBRA NEGRA,139769,8f7999ba-7655-4517-bbe6-6c233aa0fa85,CONSIG01 - Inventario en consignación,Sin asignar,202512,202602,4.0,2.0,2.0,0.0,completo
ACC056,Apagavelas Negro Mate,HILALMA,29886,a3267fcc-daed-4cf9-b094-7b1225ae4fc0,CONSIG01 - Inventario en consignación,Sin asignar,202507,202602,3.0,2.0,2.0,0.0,completo
ACC058,Encendedor - Negro Mate,HILALMA,29899,8bcf6a79-cd4c-45ec-a110-6983aac9eb07,CONSIG01 - Inventario en consignación,Sin asignar,202505,202602,1.0,1.0,1.0,0.0,completo
ACEINIE,Aceitero Nieve,VERDE NEGRO,40756,8d6d830b-dfa2-4366-a811-ecbdf9858222,CONSIG01 - Inventario en consignación,Sin asignar,202501,202602,2.0,1.0,1.0,0.0,completo
AD003,PULSERA GEO,FENOMENA,91983,f80ad6ef-77b3-44b8-9051-82c06cc3a5dd,CONSIG01 - Inventario en consignación,Sin asignar,202506,202510,1.0,1.0,1.0,0.0,completo
AD023,Aceite Difusor 30 mL - Playa Bonita,HILALMA,29875,9a30410a-2f39-48cd-b292-34fd4224d31e,CONSIG01 - Inventario en consignación,Sin asignar,202510,202601,6.0,3.0,3.0,0.0,completo
AD024,Aceite Difusor 30 mL - Palma Real,HILALMA,29874,c5049dc0-c462-437b-ab77-3c351df4e945,CONSIG01 - Inventario en consignación,Sin asignar,202510,202602,5.0,3.0,3.0,0.0,completo
AD025,Aceite Difusor 30 mL - Dulce de Vainilla,HILALMA,29870,ff7b3a73-358b-4524-9c36-5e60db8a1d9d,CONSIG01 - Inventario en consignación,Sin asignar,202510,202602,2.0,2.0,2.0,0.0,completo
AD026,Aceite Difusor 30 mL - Granada,HILALMA,29871,030b8a23-bc23-480f-9443-f967c8ec5baf,CONSIG01 - Inventario en consignación,Sin asignar,202510,202602,4.0,1.0,1.0,0.0,completo
AD027,Aceite Difusor 30 mL - Noches Serenas,HILALMA,29873,459c869a-437b-4d46-9257-736800a7b17b,CONSIG01 - Inventario en consignación,Sin asignar,202510,202510,7.0,3.0,3.0,0.0,completo
AD028,Aceite Difusor 30 mL - Watermelon Sugar,HILALMA,29876,5d38f5b3-167a-47dc-8f27-4c88e7000d0c,CONSIG01 - Inventario en consignación,Sin asignar,202510,202602,3.0,3.0,3.0,0.0,completo
AD029,Aceite Difusor 30 mL - Jardín Rosé,HILALMA,29872,8557fca8-0f10-479b-9346-fedcf297d851,CONSIG01 - Inventario en consignación,Sin asignar,202510,202602,2.0,2.0,2.0,0.0,completo
AD030,Aceite Difusor 30 mL - Amare,HILALMA,29869,cf435dd6-f4ff-429c-8d46-ca0154e3a7ad,CONSIG01 - Inventario en consignación,Sin asignar,202507,202510,4.0,1.0,1.0,0.0,completo
AD052,COLLAR GEO CHARM,FENOMENA,91984,68c8230a-d9cd-4e79-be6d-84ce7553770d,CONSIG01 - Inventario en consignación,Sin asignar,202506,202510,1.0,1.0,1.0,0.0,completo
AD102,Aceite Difusor 30 mL - Alma de Oriente,HILALMA,103334,8682af4c-2d93-4c6b-91fa-2045dc9370c7,CONSIG01 - Inventario en consignación,Sin asignar,202507,202602,8.0,5.0,5.0,0.0,completo
AD103,Aceite Difusor 30 mL - Ambar de Nuit,HILALMA,103335,b5a317b5-2de2-4a05-98f2-5e0e93cf1218,CONSIG01 - Inventario en consignación,Sin asignar,202507,202510,8.0,1.0,1.0,0.0,completo
